ASM_0,correlation_0,entropy_0,ASM_1,correlation_1,entropy_1,ASM_2,correlation_2,entropy_2,ASM_3,correlation_3,entropy_3,view,density
8.834734109094215e-05,0.9183540213107906,5.196188464581573,5.829751988316924e-05,0.864646374789024,5.728465859939811,8.124317788057581e-05,0.903315655171122,5.394176672811921,5.478747465012823e-05,0.8596839238526759,5.768107066338166,CC,2
0.00014746831253930148,0.9473423199068082,5.736784660640565,8.872898123873733e-05,0.9157400211388494,6.365829054724972,0.0001260281867547105,0.9384058587001148,5.978864214546735,8.287611296602648e-05,0.9077886578909119,6.500457373402061,MLO,2
0.00022713231303300518,0.9307775144051047,6.1400834315202095,0.00010540418316577783,0.8417296260046457,7.229359351340535,0.00015712506421060546,0.8832963653634105,6.821894699920543,0.00010562476619436478,0.848110961231175,7.166762349210687,CC,2
0.0003842290011269616,0.9804565132503541,5.17115672600918,0.00020321897229044948,0.961927959677104,6.272180104598397,0.00028006590358109105,0.9712038373345281,5.815612905479417,0.0001809717942642004,0.9571931270078377,6.460434287115679,MLO,2
9.57781739430244e-05,0.8859140715220362,6.700188427179377,6.171072770390917e-05,0.8167877566176007,7.209072740603541,9.081959920047374e-05,0.8657783758513309,6.901256185726746,5.684771024294886e-05,0.8046071101318945,7.270451529875417,MLO,2
0.0001334517453877929,0.9534768072257191,5.133807611552662,8.030749582968517e-05,0.9231438842351113,5.768887552427593,0.0001132372339585564,0.9467556723645361,5.313766983544013,8.356732562456948e-05,0.9253878804748606,5.723449287346234,MLO,2
0.00011362997628772917,0.9469726467679356,5.375862131588186,6.874469909496224e-05,0.9024406757383454,6.15554121843184,9.265792032460441e-05,0.9272680511647584,5.782620991787957,6.375356995028617e-05,0.8972305053105832,6.221313915556118,CC,2
0.00010184401708795134,0.9418112718987431,4.938859329258294,6.575805171701385e-05,0.9029121220420333,5.503161839556615,9.742867394030236e-05,0.9355442242008214,5.054771457214028,6.525094835123467e-05,0.9043226419991554,5.489397323978981,MLO,2
8.350899456048701e-05,0.9070654632223295,6.665722642264843,5.5340656343334576e-05,0.8500488265572974,7.24927965654198,7.790353817518164e-05,0.8972164328853212,6.826112224918103,5.4709780379991484e-05,0.8494852851704996,7.252095547895451,MLO,2
0.00010793013571130018,0.8846522169795993,6.873142858619986,6.814670506749044e-05,0.8181841081187281,7.387759278918433,0.00010888971773384841,0.8749875830022892,6.97415519568715,6.739368126751187e-05,0.8119682342376823,7.416281127871832,CC,2
0.00025595844219303515,0.949011966527179,5.905767886259932,0.0001191516035088082,0.8883583395067863,7.070206816692123,0.0001801321218993172,0.9171544077773239,6.628659150184296,0.00012175001561068662,0.8869835132562915,7.084955858248572,CC,2
9.549646254031328e-05,0.9305285590456024,4.962388943976708,6.182006731437563e-05,0.886731467833315,5.510675957029722,8.772791165585608e-05,0.918021811362729,5.173045605658639,6.163557941100442e-05,0.881467158928016,5.5661031025266565,CC,2
8.249759869618472e-05,0.9251326605566255,6.074172296613076,5.717164739986279e-05,0.877462201641266,6.682673989691594,7.648411883179339e-05,0.9076228333205261,6.367521793522276,5.363193363194118e-05,0.8685070654918544,6.771240205870302,MLO,2
0.0002104649428310631,0.9726694024669807,3.9768153682682676,0.00010726409087605555,0.9451473508727697,4.771967999626404,0.00017587605211063254,0.961249123100016,4.35002932950161,0.00010664415411574922,0.9430155712075381,4.810633115207358,MLO,2
9.952986587538649e-05,0.8965946464366508,6.8879211819792525,6.189953108127714e-05,0.8381414196271253,7.444938690360034,9.262697206522652e-05,0.889599516199143,6.995972274812678,6.429021789571091e-05,0.8325616493215403,7.472599669848757,CC,2
0.00022194786290355068,0.9730246850654659,4.554221888133978,0.00011510072302983246,0.9427259356113749,5.583816113770417,0.0001785978733810523,0.9625372616379001,5.0095772308783495,0.00011537570848139794,0.9471645430272992,5.470361618371072,MLO,2
8.750478426378883e-05,0.9363246717600251,5.068262165304266,5.9199138087098986e-05,0.8961894486125443,5.619684090424274,8.9592484062129e-05,0.9266404954495522,5.2413651784436235,5.927562023934244e-05,0.8906948288674429,5.673605810275588,CC,2
0.00012820745645098988,0.9513011188210022,5.342042462621782,7.981837633512401e-05,0.9200599483058866,6.000256414679235,0.00011785485606360802,0.9455761973965194,5.495870684649089,7.964454990015263e-05,0.9213526719391084,5.973788469391099,MLO,2
0.00011991413806250371,0.9383971106763696,5.878126581901007,6.964702379620026e-05,0.8966601097508389,6.589054354941823,0.0001081329305588995,0.9291232040073605,6.097585505977182,8.00824804940361e-05,0.897181696986621,6.566786762219714,MLO,2
0.000100303179605834,0.9036632993752568,5.622166682659333,6.707233735957604e-05,0.8444568694342088,6.132147226242242,9.61021000744815e-05,0.8869336372056978,5.814715377604197,5.929316488001842e-05,0.8359117284084989,6.189693487645045,CC,2
8.596945557356413e-05,0.8872101519035753,5.319917036497994,5.369879320820651e-05,0.8209989224633952,5.74253791198823,8.628652664896739e-05,0.8780470900358229,5.397387475077506,5.517465842962155e-05,0.8151239695589196,5.7570253856922715,MLO,2
0.00011038435459027218,0.8845926535785111,7.491251494581891,6.883879954135849e-05,0.8106560174914684,8.087766947271321,9.403028083184926e-05,0.8647794406235968,7.740687532559694,6.580115952860334e-05,0.8069564850696916,8.115885380113554,CC,2
0.00012907215290208237,0.9459684662782422,5.6329612420860515,7.727409119580903e-05,0.9117903643373132,6.278619060563516,0.00011114096468288984,0.9382832309005175,5.831987490012271,7.619000550814812e-05,0.9094846536920917,6.328131408742919,CC,2
0.0002672185539711357,0.9711965674537316,5.229320373384152,0.00012054300338293212,0.9324153234198601,6.5887000495658015,0.0001732125091966421,0.9507831918565604,6.1029542237723815,0.0001258686478483938,0.9347800014876132,6.548290981768892,MLO,2
8.204377010683582e-05,0.8739742587188978,7.465320237343752,5.0869261256936e-05,0.7534801005473207,8.178013002309365,6.543797152560826e-05,0.8099922949852835,7.963784264715333,4.5795781882862306e-05,0.746591216739983,8.212311313737501,CC,2
0.0002732189736397572,0.952105195372613,6.046993407685163,0.00011606360323598305,0.8854971144363333,7.321762135816331,0.0001643369486372035,0.9097365548247823,6.991160344095814,0.00011456650413220126,0.8856628743343355,7.319649985700376,CC,2
0.00011588526006962582,0.936749474885548,6.071044074852895,7.817041457556144e-05,0.8983484922489277,6.708087637335215,0.00010440705480015788,0.9252429529290181,6.337727832586765,6.886403249697604e-05,0.8859492124882382,6.872584870909251,MLO,2
0.00021383351496743732,0.9616606670818402,5.448088353914656,0.00010888516260650785,0.9144947837043561,6.75421175761686,0.00017758136451179974,0.9349846383041877,6.362460159683886,0.0001085385125388901,0.9110735921132853,6.793542358110369,MLO,2
7.839794984619631e-05,0.8981520975087568,5.563988119946203,5.2823256346811195e-05,0.8337989870483407,6.071951082629704,7.496839492338033e-05,0.8816184763014071,5.742211909327399,5.055169234133883e-05,0.8274656815580506,6.117892332855434,CC,2
0.00010697880802212969,0.9327602948837661,5.860323249163678,7.078255907314374e-05,0.890901316345563,6.450461142561098,0.00010664179716325569,0.9209098454297572,6.066700487649098,6.721233620422102e-05,0.8857263089337181,6.506512368028746,CC,2
0.00011137163536439272,0.9121955686439092,6.37809518872586,7.014397965835664e-05,0.8569036629144872,6.963227081650668,0.00010939115844551025,0.897188326079654,6.599189139230373,7.03142253831957e-05,0.8536570336303462,6.989522567643111,CC,2
8.424764365320164e-05,0.8964062680458894,5.5058912594822464,5.234328068084877e-05,0.8347855599165699,5.959172964366363,7.654555817504871e-05,0.889128574151345,5.596938300875668,5.2905796323609954e-05,0.832626818647006,5.969915897245633,MLO,2
9.539666243985904e-05,0.9159096097665569,6.576726159884207,6.073418245390109e-05,0.8635671621194165,7.217167890102017,9.448173977083331e-05,0.9079872568525161,6.706171341706484,6.501603701410149e-05,0.8633381175244903,7.209204961103464,MLO,2
9.649541046135172e-05,0.926976223171866,5.624719547267906,6.367151978162267e-05,0.8848281634952702,6.1617003075615555,9.74766810313647e-05,0.9187664840259018,5.750735357099259,6.545030389886277e-05,0.8836860322242422,6.1692144373833,CC,2
0.00011391448952307466,0.9216630264082051,5.288682144053739,6.988158835537389e-05,0.8706476649605515,5.864099755150004,9.95462389147028e-05,0.9038695246557245,5.539256874053979,6.944092555869601e-05,0.8632399804077459,5.911007803680802,MLO,2
0.0002486809216016883,0.9838178360830231,3.8092839682171933,0.00011577774879549895,0.9620563911824155,4.86607723244152,0.0001525923670691522,0.9696432987375723,4.576725558405985,0.00011223493360147327,0.9590752685672598,4.956119204647055,MLO,2
0.00013347801929148722,0.9464784931866737,5.900620924017558,8.870302739039962e-05,0.9152777473721676,6.5102775569692595,0.0001224404015087174,0.9367745434936529,6.15317692506949,8.028209442997557e-05,0.9090241649353302,6.620836877643022,MLO,2
8.691190611519208e-05,0.9493316673983063,4.819475362270478,6.121266484905412e-05,0.9174632470272631,5.400016201971804,8.257864128581305e-05,0.9406255772384176,5.038035978940329,5.8221300077730754e-05,0.9118751155523633,5.472889589512875,MLO,2
9.961366991225559e-05,0.945319958568701,4.919248501123828,6.610134822933654e-05,0.9091171715345759,5.515416746270353,9.511075019986267e-05,0.941680037013994,5.016131468061613,6.453549617637052e-05,0.9115578124451905,5.4869995872571815,MLO,2
0.00026357957914106454,0.9753798437952792,4.973393556406382,0.00011776716540521093,0.9439254220831842,6.220093429445209,0.00018468734664097913,0.9601072976979289,5.691903370523249,0.000135276165718522,0.9466040456010385,6.147324334695746,MLO,2
9.641383471029265e-05,0.9404491511102789,4.8268831304403585,7.003681833806176e-05,0.9065381250103903,5.341615386859454,0.00010546008363473997,0.9367199041020058,4.895666836726626,6.888262761787409e-05,0.906756533261819,5.338590819320667,MLO,3
9.902183428393996e-05,0.9117092938276432,4.6288157016056335,6.750481915345993e-05,0.8567079350192288,5.094675272276661,0.00010583096811647556,0.9041468310064671,4.707803075564894,6.375956668031277e-05,0.8542182882141709,5.121965835787371,MLO,3
9.523992519428612e-05,0.9334605752061066,4.615521193723542,6.146063577586931e-05,0.8933189414218274,5.104594880131032,9.143948210376644e-05,0.9276896496928374,4.710933706513633,6.312073932342023e-05,0.8919128245982322,5.112656475948264,MLO,3
0.00010020798519662739,0.9482187599536583,5.117186604565006,7.300381958854852e-05,0.9148851952980898,5.741090545670235,0.00011025050255045559,0.9392274681617089,5.327544608957137,7.055162132080146e-05,0.9108868919322588,5.801366562417641,CC,3
0.0001304536990032314,0.9508163821714263,6.434087132638536,8.20131740178406e-05,0.9220954893113893,7.125697811667197,0.00011165759496527322,0.9460398822083913,6.584552994796313,8.027343188447439e-05,0.9210329990150152,7.1573817034989435,MLO,3
0.00010116407918112431,0.9429365600022708,5.461658923118715,6.888064782288396e-05,0.9110622700057586,6.038854846682672,9.582078621081904e-05,0.9338405005291885,5.668277652680623,6.431821291377844e-05,0.9052859629898027,6.122258039265235,MLO,3
0.00016204090890737684,0.9579959967568439,5.767124205074757,0.00010901781846268743,0.9295531621288392,6.537474974898668,0.00015181323910328623,0.949036360036204,6.070697647592858,8.950271467339544e-05,0.9234878922447511,6.67211452035708,MLO,3
9.004433353917713e-05,0.9446100516592325,4.653124098376127,6.200159111507376e-05,0.9074400111570221,5.237355696915617,8.82842682816184e-05,0.9378222172441382,4.804894340795677,6.068985252853227e-05,0.9062037200016761,5.254842355775264,MLO,3
0.00018146188526394188,0.9717854804445257,3.9441617633548693,0.00010274063063048022,0.944358258863542,4.723179686969816,0.00016069878198182006,0.9607948072518799,4.307802777711122,9.8103798264658e-05,0.94235156645095,4.773392175972795,CC,3
6.624510866489471e-05,0.8861740603944749,5.270480952124952,4.8347118901064846e-05,0.8172694268574532,5.710090279316917,7.103141023440762e-05,0.8758542814754462,5.357879000229001,4.706965491996778e-05,0.8143479940412459,5.728616720402253,CC,3
0.00013470811789031208,0.958937535597587,5.396898257764349,8.679131227558578e-05,0.9330984015886912,6.0697720207977195,0.00012867485208356506,0.9505908652150967,5.680172927512224,8.07287901965708e-05,0.9240027085109453,6.257751898294119,MLO,3
0.00029745688695199165,0.9866442306523111,3.798104203614774,0.0001417352789890185,0.9704893362185162,4.804305675176105,0.00021584305787885076,0.980065642814194,4.252650259500202,0.00014836030843958496,0.9725307988791666,4.697448774348257,CC,3
0.0001801314279060128,0.9763340971604335,3.9987419942066715,0.00010007993738697425,0.9513572087307036,4.884581736506583,0.00015449849690018475,0.9647240844199345,4.480043877319829,0.00010631834384775068,0.9491755468890992,4.942420092392736,CC,3
7.709698882411057e-05,0.9279727222842528,4.292771291450889,5.6593950152068866e-05,0.885621551662017,4.716903515231826,8.392513931079793e-05,0.923946832685503,4.332253422022865,5.428344505797838e-05,0.8799690499234961,4.751904034776516,CC,3
0.000186152186868406,0.9835012732865145,3.504799599702589,0.00010394200568545791,0.9663200342528515,4.311234406400745,0.0001436606757655946,0.9751920697841413,3.9479517519282377,9.917153223087701e-05,0.9618317638607291,4.466890926073631,MLO,3
0.0003201646547842619,0.9753980379675924,5.0061354190308665,0.00015703758564514965,0.9493039462453613,6.104102011720676,0.00023432238505988713,0.9629821304611723,5.602026243780358,0.00015242466233017927,0.9463492592112288,6.189914419559048,MLO,3
8.989396880512354e-05,0.9264385879046341,4.706856227076718,6.155215535463318e-05,0.8798116312518148,5.215781152258045,9.299920327192548e-05,0.9149959241147394,4.858077264118565,6.13606412999541e-05,0.8783769847728494,5.226020296788349,CC,3
0.00018002701191972723,0.9581521850172422,5.6429995319184005,0.00010612481361070103,0.9298129652616983,6.431047011475571,0.00019227407908727875,0.9580655596640738,5.651485794200761,0.00011505173087556899,0.9323187849360741,6.37213265549561,CC,3
9.69882142100522e-05,0.9394093437841856,4.814194865669482,6.521557257421895e-05,0.9020874675252153,5.334315963899301,9.531536215987296e-05,0.9344672763421902,4.902876689930451,6.169952289569291e-05,0.8992574500008893,5.375279428135923,CC,3
9.794116208851385e-05,0.9058987331540999,6.317772139321597,6.188068848725749e-05,0.8459878709352013,6.8683212016782935,9.199025496068746e-05,0.8905178653034411,6.514325882497711,6.0953984356071715e-05,0.8398835469456848,6.907630627555743,CC,3
0.0002020206670034239,0.9793228055694522,3.732334523920076,0.00010302778187578344,0.9554307266145637,4.6106277233534865,0.00014049560695601944,0.9673421762699097,4.23253370538631,9.749875045091623e-05,0.9527265350468014,4.6801446731525465,MLO,3
0.00011026710120054886,0.9473369730110712,4.408483577354016,7.3970488269871e-05,0.9137371854146619,4.93836618213,0.00011264725432332699,0.937566784231806,4.590856170654487,7.112183278794535e-05,0.9072997493931251,5.007154561843912,MLO,3
8.803889850268665e-05,0.945432507852961,4.606311322051408,5.9795319171796515e-05,0.9109825950568368,5.123978218647563,8.244745610488648e-05,0.936085573860669,4.798190707399548,5.7294779089490666e-05,0.902285089225943,5.208934780067936,MLO,3
0.0002040422660965846,0.9514596207282785,4.276164088014254,0.00012823999245465897,0.9179795566933433,4.863533551773372,0.00021421437908716303,0.9419386792028982,4.473047233006509,0.0001242118395445728,0.916112197222228,4.893152900623149,CC,3
0.00021602437453519267,0.9858214116299192,3.5259892702036826,0.0001270036563370431,0.9701244780673974,4.4468663974599245,0.00019229346517103468,0.9781734557717112,4.0878462932063355,0.00012062537773701753,0.96735048046752,4.578280626987062,CC,3
9.236491189962333e-05,0.9403148237699221,5.686496341885751,6.892106121103716e-05,0.9150417730226872,6.164790460629263,0.00012128318658049316,0.9516234971909754,5.411071268176669,6.879470150458662e-05,0.9146036961627155,6.154820115634561,MLO,3
0.0001969289041810241,0.9742752729186683,4.03206463821195,0.00010454435044485364,0.9442302004320748,4.943665431071364,0.0001577440414753367,0.9601839266759996,4.510779581592225,0.00010055686986483238,0.9433995950887701,4.9819915844744544,CC,3
0.00011942517828081947,0.968877149632042,5.026227080308956,8.217858782949803e-05,0.9483146002714536,5.719152385863599,0.00011594345482664883,0.9640251858444652,5.241076133638595,7.911003970117337e-05,0.9468189052293209,5.748595107819169,CC,3
9.680708866525164e-05,0.9520371844864568,4.345727120200741,6.433773311595566e-05,0.9215168345956456,4.873625652866754,9.502852309689955e-05,0.949593086316833,4.408132364629675,6.593809632282782e-05,0.9218329204543287,4.8689131687452125,MLO,3
0.00020543200542917848,0.9688037129502776,5.278360666052913,0.00010082711629633941,0.9306097184534389,6.4022497900200035,0.0001349410697934901,0.9463332840829696,6.035611073677506,9.70574197760972e-05,0.9260838153464194,6.492513439508826,MLO,3
0.00018020167131458495,0.9652466738005758,3.7458225993310603,8.195493467292472e-05,0.9188215867925854,4.602253462726426,0.0001140504439486721,0.9389709260720721,4.306882070225427,7.947392268362603e-05,0.9180070042534939,4.61817603559064,MLO,3
0.0002946180643227584,0.9636726599829416,5.577613591888405,0.00013019079589882392,0.9158706952977771,6.917712719490327,0.00018390615451939108,0.932622510081106,6.595227781118155,0.000123237681073568,0.9107385695486453,7.001315249565871,MLO,3
0.00026233530134431234,0.9840050361361349,3.9063313438314666,0.00013060769409490588,0.9660861005561966,4.89934946569159,0.00020365679249649107,0.978067516307978,4.345622807949499,0.00014382173272027888,0.9683565554152579,4.825341273306562,MLO,3
0.00028751549661813183,0.9851344921965354,3.8598038673664217,0.0001437722204061709,0.9674073004551087,4.881323717898621,0.00025311206393609286,0.9780362416367121,4.321561646974858,0.0001556031813520641,0.9695965738840516,4.778792957644249,MLO,3
0.00014823456353444547,0.9780605335226429,3.820128668222825,8.502550756737626e-05,0.9525328670731974,4.715979587955729,0.00011377124048204998,0.965544178926757,4.337382070032142,8.359523317295141e-05,0.9507251959870231,4.775469179548026,CC,3
0.00010530344399339392,0.9545335383934622,4.510779488118842,7.058314504139561e-05,0.9246625194109113,5.084972749895441,9.656081190916475e-05,0.9465747576358916,4.711511706641369,6.495097142867966e-05,0.9173766009016995,5.184446642211601,MLO,3
6.147659998860216e-05,0.8668973963103382,5.595494977481294,4.392314192689444e-05,0.7863639919075236,5.998678474994846,6.169095125869203e-05,0.836158644738043,5.784351062944964,4.279715455608451e-05,0.7786122903153311,6.022217175701275,CC,3
0.000255005470272445,0.9848734210863336,3.7419593296987625,0.00012637714772114188,0.9682667052650082,4.615669796657693,0.00018332630942083638,0.9776388246325577,4.175580835122739,0.00012665654949218174,0.9681864043535103,4.616923662451902,CC,3
9.272322239308561e-05,0.9317670889325608,5.160999909523747,6.166804499420604e-05,0.8899311557549355,5.706483022743312,9.088578136152233e-05,0.925256804788215,5.2819907243288995,5.9385832344209244e-05,0.8862839794297548,5.743610790359172,CC,3
0.00030829753977036026,0.9852427837461428,4.427413666152047,0.0001618451776911079,0.9691522275691503,5.50752487060448,0.00024425935523010914,0.9776516855322238,5.03510912763497,0.00015606438827284937,0.9685059264461763,5.559810015413316,CC,3
8.515179404998677e-05,0.9287168963239371,4.074706716138332,5.859617995700694e-05,0.8861717809512771,4.475859213388203,8.29295671805867e-05,0.9259297211128099,4.112193220749859,5.7869033684948796e-05,0.8844310986997453,4.487991062536186,MLO,3
0.00012765304705638793,0.965606685445785,4.442229808501188,7.730099934884368e-05,0.9349925164005828,5.199350446092638,0.00010263363224811515,0.9510690927860109,4.875077609447162,7.60366671161695e-05,0.9333486474165517,5.228666142631415,CC,3
0.00015562739711249675,0.9551862653891833,3.9180822580418333,9.383729144365391e-05,0.9126932003005096,4.622193566202349,0.00016742968804151702,0.9392817373410898,4.216162211758466,8.781775448703332e-05,0.9097348978713347,4.665609392831078,CC,3
0.0002447530619280676,0.9796036313405984,4.653686891215514,0.0001192189039179738,0.9537523471000408,5.844238887885664,0.00016049441582337284,0.9648965866532321,5.416291755340292,0.0001133860115851316,0.9510993090787541,5.932875998450251,CC,3
9.652585116699186e-05,0.9392188270972793,5.31501849743772,6.510552803813585e-05,0.9013383024233382,5.912415591825362,9.888731983508533e-05,0.9293319426351901,5.512905004276472,6.700045544876283e-05,0.8944992912077084,5.987740757644907,MLO,3
0.00018276013417121975,0.9577393419580627,5.560951403655444,0.00010772789382038662,0.9293268053902909,6.271089784814926,0.00017368285120456013,0.9498346752226322,5.81325803908835,0.00010775348937511287,0.926785818748159,6.321729605736007,CC,3
0.00030635555829179855,0.9811987178146039,4.39009080116155,0.00014526483413557277,0.9599154139219243,5.455639589877867,0.00023205905847864674,0.9730982842982664,4.884778411620752,0.00015577874172156427,0.9630859115158954,5.32547460606628,MLO,3
0.00011683239075971062,0.9144013333355402,4.857877529199457,7.60593155422401e-05,0.8630479451773314,5.374895734275739,0.00011974235566163699,0.906125999319521,4.957812321359281,8.171987466548222e-05,0.8588006222100947,5.394914132386962,CC,3
0.0001617013545238504,0.9469184912411511,4.908908398052895,9.98359124776196e-05,0.9104610774744836,5.551088033601338,0.00018176400524660464,0.9376089780303776,5.101268475260719,9.695403546815872e-05,0.9083911549333478,5.580599899011743,CC,3
0.0003010869180266131,0.9810383459708378,4.466317636948514,0.0001443149656543044,0.9605530916883961,5.491829885336475,0.00024000789598985244,0.9754485150646378,4.788363483877097,0.0001574498464359309,0.9656666922380174,5.269732069659829,MLO,3
0.00011180027411317477,0.8712880872171404,6.916673045538375,6.718848314016708e-05,0.791752624343882,7.4427017340368105,0.00010122133150220233,0.8556519598717066,7.063306048412023,6.722293946154267e-05,0.7876699020896424,7.446078146737972,CC,1
0.0002522508201398104,0.9688560560487918,5.422111473039241,0.00012201755158135624,0.9301679506229955,6.669655987978593,0.00016520833658256048,0.9453500934264097,6.29865951244506,0.00011486910992462999,0.9251755810632601,6.758906556017019,MLO,1
9.047109842863583e-05,0.9173729150611283,5.3767976860462285,5.8460552750145086e-05,0.8656298883214761,5.903263954287177,8.735134067154577e-05,0.907129493397046,5.51366269958921,6.075625662961345e-05,0.8664737525746132,5.894485775788247,MLO,1
9.718663943155436e-05,0.9081123143514535,5.714477056324007,5.964095799577295e-05,0.8503391469475177,6.264562647177173,9.34587865802606e-05,0.9009844330524405,5.807430006491131,6.39335503472397e-05,0.8520761780741504,6.23907356532072,MLO,1
0.0001370269541955055,0.8658765242813203,7.826632103266653,7.974920039345816e-05,0.7750169930350302,8.395591887350006,0.00011243398004362668,0.8379893632483542,8.07112915149385,7.585296760938646e-05,0.7688299734698492,8.417704488779748,CC,1
9.799295092915086e-05,0.8859935048164709,6.24105348725202,6.253554105362987e-05,0.8164081206825774,6.76773498689702,9.102154723346003e-05,0.8660683126792973,6.441887151861919,6.048391757945692e-05,0.8054300211591368,6.820242449571892,MLO,1
0.00011228904459876745,0.8735009508580681,6.171209755715442,6.237210290816943e-05,0.7939260332135724,6.6589942325146305,0.00010320330554170355,0.8634438713121714,6.2613627324854395,7.066036393250032e-05,0.7957656206300319,6.628431472252778,MLO,1
0.00022365890872258994,0.9357481548418872,5.254803340544816,0.00010494056317365252,0.8621674025312046,6.2000774469722515,0.00016200144585901295,0.8961551059045268,5.8588093555057545,0.00010197541293792223,0.8585141356844018,6.231032546407272,CC,1
0.0002486544740527047,0.9539807888269796,5.915939731403509,0.00011024633526974457,0.8915578745922896,7.171212419235332,0.0001519496515563274,0.913846612230473,6.861656126952506,0.00010388510247601205,0.8876049976811349,7.216825426472922,MLO,1
0.00016554883308426144,0.9470865241981081,6.5894890875278325,0.0001024336412117307,0.9123133591123458,7.367937319614272,0.00014586548617938789,0.9386053833795235,6.866062822137493,9.706128895598036e-05,0.9085339481336143,7.443931878269415,MLO,1
9.776150872341326e-05,0.8227161703408341,7.188692807627989,5.948105195347551e-05,0.718580119840219,7.597546096566078,8.779484431751635e-05,0.7992613944717147,7.343212457154083,5.8363650252031606e-05,0.7035842894809138,7.629605788695452,MLO,1
0.0001194454668715758,0.8984454621550804,6.345397161209046,5.539136244711916e-05,0.7576085683190724,7.185563145536679,7.291310930003666e-05,0.8044098049295793,7.023839042568857,5.332770804239399e-05,0.7512702688129652,7.205617424704741,CC,1
0.0001395161164264368,0.9601177419378756,4.66640649645721,9.183336138094592e-05,0.93553569630005,5.251984517877099,0.00015870541183681035,0.962144275892232,4.6032656453866325,8.983495738084514e-05,0.9374838138341799,5.2122805523745015,CC,1
0.0001124058250928447,0.9034462251353006,6.467023133132617,7.254656153335877e-05,0.8427287377252237,7.064218145236005,9.753468285757955e-05,0.8853425447452843,6.732997657265744,6.566848064662373e-05,0.8323407106127224,7.151195483017399,MLO,1
9.75502379615654e-05,0.8496984484786155,7.047072375815354,6.508507774631143e-05,0.7711855910671305,7.402116625308061,9.897727562624367e-05,0.8471233083678166,7.072021602884557,6.140515093548892e-05,0.7631510787463482,7.43038813817028,CC,1
0.00013230470280823183,0.8777471522049565,7.168819849923484,7.09952528372138e-05,0.8047127333559652,7.7133788384734405,9.643426720136709e-05,0.8564615426294372,7.391460862661623,6.638629307631461e-05,0.7965429849326358,7.757002799985451,MLO,1
9.391061520074862e-05,0.7997157356253558,7.179613686683886,6.06562083435024e-05,0.6834192831285466,7.524241888145049,9.060901191624117e-05,0.7746496449524337,7.305900419091988,5.670005279483883e-05,0.6680274101531807,7.555327921803595,CC,1
0.00024434143112201273,0.9874793619418728,3.5550318544699318,0.0001498901515411601,0.9777917653422943,4.234621227252427,0.0002082812365730046,0.9846578035850374,3.791817033027244,0.00012549901887603615,0.973843422695441,4.425304744912968,MLO,1
8.822156183392583e-05,0.8475799963874918,6.3580751310861645,5.7377299451200025e-05,0.7594757216048568,6.695252753033164,7.946926827780578e-05,0.815709214030797,6.522034002804781,5.517801957643496e-05,0.7529315912883983,6.709206773574848,CC,1
